title,address,region,renting,area,toward,room,traffic,launchtime,floor,elevator,introduction,imagelink
整租·乾耀东港 2室1厅 南,浦东-泥城镇-乾耀东港,浦东,2000,90,南,2-1-1,,2019-08-03,低-13,1,"【房源亮点】 两室一厅一厨一卫，房子里空调洗衣机热水器冰箱都有，厨房的东西齐全可以正常使用；
【装修描述】 精装修，卧室客厅木地板，装修风格内敛，家具和墙壁地板风格一致；
【小区介绍】 商品房小区，物业安保有保障，电梯房，距离泥城幼儿园797米（数据来源：高德地图）。",https://image1.ljcdn.com/310000-inspection/750fa046-8e8a-4f17-9ae6-cac94188a7ed.jpg.780x439.jpg
整租·金水和璟园 3室2厅 南,奉贤-南桥-金水和璟园,奉贤,1500,100,南,3-2-1,,2019-05-20,低-26,0,"【房源亮点】 小区位于博丰路，一手毛坯，居住环境不错，有物业保安，居住环境相对安全
【户型介绍】 本房楼层高，电梯房，无遮挡采光好，视野开阔，南北通透，居住体验不错
【交通出行】 小区门口，道路宽敞，fujin800米有公交站，距离BRT、地铁三公里左右，交通出行方便。",https://image1.ljcdn.com/310000-inspection/3598b343-8730-4cbb-8b33-c21b81685c6e.jpg.780x439.jpg
整租·祥康里 1室1厅 南/北,黄浦-人民广场-祥康里,黄浦,5800,35,南-北,1-1-1,人民广场-195;南京西路-681;新闸路-789;黄陂南路-1152;,2019-05-17,高-7,0,"【房源亮点】 房子不但面积大而且装修好，独立卫生间和厨房，让你的生活更加方便
【交通出行】 人民广场地铁站1/2/8号线，出行便利，新闸路地铁站1号线，，，，，，
【周边配套】 小区车位先到先停，新昌路87号旁边车位60元一天，1300一个月，饭店，银行，公园",https://image1.ljcdn.com/310000-inspection/5509f652-0072-4928-aef8-b8f33d84db1a.jpg.780x439.jpg
整租·禹洲商业广场 1室0厅,浦东-惠南-禹洲商业广场,浦东,1700,56,1室0厅1卫,19,,2018-07-05,中-19,0,,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg
整租·金水和璟园 3室2厅 南/北,奉贤-南桥-金水和璟园,奉贤,1400,100,南-北,3-2-1,,2019-07-30,中-26,0,,https://image1.ljcdn.com/310000-inspection/67b90bef-1da5-4f61-b533-d2eb67dc55a9.jpg.780x439.jpg
整租·汇港苑 3室1厅 南,奉贤-奉贤金汇-汇港苑,奉贤,1400,84,南,3-1-1,,2019-05-24,中-18,0,,https://image1.ljcdn.com/310000-inspection/90e61f9d-577b-4c86-aaf2-62ddfc6e5954.jpg.780x439.jpg
整租·听潮四村 2室1厅 南,浦东-惠南-听潮四村,浦东,1800,79,南,2-1-1,,2018-08-10,中-6,0,"【户型介绍】 此房为双房朝南的两居室，主卧带阳台，南北通透，阳光充足 通风效果极好 客厅地方宽敞
【装修描述】 普通老装修，干净清爽，家具家电齐全 可拎包入住 适合一家人居住
【周边配套】 出门就是菜市场，买菜方便，水果摊位，卖鱼卖鸡卖海鲜这边都有，离步行街步行近，出门有公交站.",https://image1.ljcdn.com/310000-inspection/a272f72b-b5aa-4781-a866-5f4a927199ee.jpg.780x439.jpg
整租·伊犁小区 2室0厅 南,长宁-虹桥-伊犁小区,长宁,6300,43,南,2-0-1,伊犁路-555;宋园路-742;延安西路-1110;,2019-08-26,中-5,0,"【房源亮点】 
此房是业主自住装修 两房 业主保养的很好，室内家电齐全，可拎包入住。

【交通出行】 近10号线宋园路地铁站近，品质小区优质房源，可拎包入住，户型南北，家具家电齐全拎包入住，房东诚意出租。
【周边配套】 商场: 古北家乐福、高岛屋、 1699生活广场、南丰城 医院: 武警总队医院、上海普瑞..",https://image1.ljcdn.com/310000-inspection/40a8e6c8-b2d1-4e4d-8c23-107cfbc1abf3.jpg.780x439.jpg
整租·鸿音广场 1室1厅 南,浦东-泥城镇-鸿音广场,浦东,1300,45,南,1-1-1,,2018-12-19,低-11,1,,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg
整租·虹古路361号 1室1厅 南,长宁-虹桥-虹古路361号,长宁,4000,33,南,1-1-1,水城路-584;,2019-08-18,中-6,0,,https://image1.ljcdn.com/310000-inspection/a5a9e429-47c0-4639-b904-72801f189d17.jpg.780x439.jpg
整租·锦绣汇丽苑 2室1厅 南,浦东-惠南-锦绣汇丽苑,浦东,1700,97,南,2-1-0,,2019-07-11,低-6,0,"【房源亮点】 楼盘位于小区安静位置，闹市中的世外桃源，隐隐于世，惬意的生活，是一种享受，才能显示您的尊贵！旁边生活配套齐全，小区环境优美，居住安静舒适，让你居住在这享受品质生活

【户型介绍】 此房是两室一厅，干净整洁，家具家电都有，拎包入住，楼层位置好！

【交通出行】 距离惠南地铁站3.3公里，可乘坐芦杜专线，车程大约15-20Min；小区南边宣黄公路，自驾出行方便",https://image1.ljcdn.com/310000-inspection/37c87ee8-ea98-4c61-ab6f-74d3e3fade1f.jpg.780x439.jpg
整租·华山路693号 1室0厅 南,静安-静安寺-华山路693号,静安,5200,27,南,1-0-2,静安寺-1194;,2019-07-05,高-7,0,"【房源亮点】 近1、10号地铁线，出门就有公交站台，交通便捷，让您的出行不再有困扰。
【周边配套】 校园：上海戏剧学院，上海市市西，上海市一师付小娜，五原路幼儿园 医院：华山医院（三级甲等），邮电医院（二级甲等），妇婴保健院（三级甲等） 购物：昕昊食品店，飞蛋超市等 银行：农商行，工行，浦行等配套完善。
【小区介绍】 位于华山路上戏周。边，近江.五、爱.菊，小区里位置好，品质小区，房东诚意租",https://image1.ljcdn.com/hdic-frame/265962de-368d-41c2-b3b8-fa5fb788f54b.png.780x439.jpg
整租·田林十四村 1室0厅 南,徐汇-田林-田林十四村,徐汇,4500,32,南,1-0-1,桂林路-397;宜山路-839;,2019-08-20,高-6,0,"【房源亮点】 小区毗 邻田林商 业街，田尚坊。 医院：第六人民医院、第八人民医院，田林路地段医院 银行：中国工商银行，中国农业银行 上海交通银行.中国银行等。 交通：地铁沿线，公交线路众多，交通便利 公园：田林绿地公园。
【户型介绍】 标准一房，主卧朝南，户型正气，采光通风效果都很好，视野开阔，无遮挡。
【周边配套】 商场：沃尔玛、日月光，田尚坊；地铁站； 医院：第六人民医院、第八人民医院、田林路地段医院；宜山路菜市场；小区环境优美。",https://image1.ljcdn.com/310000-inspection/7cee4a2f-d24f-497a-986e-07c019fc422f.jpg.780x439.jpg
整租·和平小区(长宁) 2室1厅 南,长宁-新华路-和平小区(长宁),长宁,6000,56,南,2-1-1,交通大学-834;,2019-08-25,中-7,0,,https://image1.ljcdn.com/310000-inspection/1b913a9f-8d89-4f26-bb06-e8529c90e000.jpg.780x439.jpg
整租·绿地香颂(奉贤)(公寓) 1室1厅 南,奉贤-海湾-绿地香颂(奉贤)(公寓),奉贤,1000,65,南,1-1-1,,2019-07-11,低-8,1,,https://image1.ljcdn.com/310000-inspection/3894833e-d73d-4404-8d7b-c7c90daae07e.jpg.780x439.jpg
整租·玉屏南路45号 1室0厅 南,长宁-中山公园-玉屏南路45号,长宁,4800,32,南,1-0-1,娄山关路-803;延安西路-949;,2019-07-21,高-6,0,"【房源亮点】  精装一室户，近地铁，步行765米，交通方便，物美价廉，设备齐全
【户型介绍】 装修精美，户型朝南，采光好，通透性强，楼层高，可以强身健体。
【出租原因】 房东人很好，想找个高素质的人帮忙打理房子，房东可以跟租客交朋友，互帮互助。",https://image1.ljcdn.com/310000-inspection/4ac578e9-6b23-460e-9995-7f6584fbce4a.jpg.780x439.jpg
整租·乐山八九村 1室0厅 南,徐汇-徐家汇-乐山八九村,徐汇,4200,34,南,1-0-1,徐家汇-657;虹桥路-841;宜山路-887;交通大学-983;,2019-08-19,中-6,0,"【房源亮点】 乐山八九村  视野佳 诚意出租 配套齐全 出行方便 近地铁 配套齐全
【交通出行】 近交通大学地铁站10、11号线 虹桥路地铁站3、4、10号线 徐家汇站1、9、11号线
【周边配套】 小区邻交通大学地铁站10、11号线 虹桥路地铁站3、4、10号线 距徐家汇站1、9、11号线 多条交通线出行方便、银行、菜市场、餐饮、娱乐设施齐全",https://image1.ljcdn.com/hdic-frame/prod-78d5032e-b908-40c4-8887-0763e24ce8b7.png.780x439.jpg
整租·惠康苑 2室1厅 南,浦东-惠南-惠康苑,浦东,1200,79,南,2-1-1,,2019-06-16,中-18,1,"【房源亮点】 户型方正，南北通，交通便利，生活居家工作方便，清水毛坯，干净整洁
【户型介绍】 此房为南北通户型，户型方正，面积适中，布局舒展，全明设计，南北通透，采光充分，有利于室内空气流通
【小区介绍】 小区位于浦东医院旁边 惠南地铁站浦东三甲医院 野生动物园 生活配套 欧尚超市 走路10min 小区菜场商场一应俱全",https://image1.ljcdn.com/310000-inspection/c777f303-8799-479f-bd36-793b9ac99601.jpg.780x439.jpg
整租·佳源梦想广场 3室1厅 南/北,奉贤-海湾-佳源梦想广场,奉贤,1500,91,南-北,3-1-1,,2018-12-15,中-16,0,,https://image1.ljcdn.com/310000-inspection/ca398c5a-5265-498a-bf0c-d8ce5c179e43.jpg.780x439.jpg
整租·远洋万和四季 3室1厅,浦东-惠南-远洋万和四季,浦东,2200,90,3室1厅1卫,17,,2018-07-30,中-17,0,,https://image1.ljcdn.com/shfdfs-image/20170822/480baced-d742-4aae-b0de-cb71134e4ddc.jpg.780x439.jpg
整租·布鲁斯小镇(绿地·皇家官邸) 3室2厅,浦东-惠南-布鲁斯小镇(绿地·皇家官邸),浦东,1800,115,3室2厅1卫,18,,2018-04-10,低-18,1,"【房源亮点】 三房两厅一卫，两卧朝南一卧朝北，南北双大阳台，约136平的大平成！
【交通出行】 1038路，龙临专线，龙大专线,大泥线等等;地铁出行:16号线铁站，距离2.5公里，做公交两站路;自驾出行:外环线、沪南路、 A2、 A30。
【周边配套】 周，边商店，菜场，银行 ，医院，学，校，出行都很方便，居住舒适
【小区介绍】 小区24小时有保安巡逻，自带地下车库，环境优美，绿化覆盖率约70%，小区还自带幼儿游乐场十分舒适！",https://image1.ljcdn.com/310000-inspection/test-72f7fdb2-a393-4966-a6ba-9d43c662528a.png.780x439.jpg
整租·田林十四村 1室0厅 南,徐汇-田林-田林十四村,徐汇,4300,37,南,1-0-1,桂林路-397;宜山路-839;,2019-08-18,低-6,0,"【房源亮点】 1， 教育：新东方幼儿园、田林四小公园：田林绿地公园 2.、小区环境幽静，小型公园，绿树葱郁，人车分流，刷卡到户。
【交通出行】 地铁： 3、4、9号线宜山路站（约500米）。12、1号线漕宝路地铁站1.5公里。
【周边配套】 周，边配套齐全，、商场、沃尔玛、日月光，田尚坊。地铁站、 医院：第六人民医院、第八人民医院、田林路地段医院菜市场因有尽有。 小区环境优美，楼层好，采光好，南北通透",https://image1.ljcdn.com/hdic-frame/3fb58a35-2425-4e1f-99d8-2b9f450e6ef7.png.780x439.jpg
整租·佳源梦想广场 3室2厅 南/北,奉贤-海湾-佳源梦想广场,奉贤,1100,89,南-北,3-2-1,,2019-05-05,中-16,0,,https://image1.ljcdn.com/310000-inspection/3c68069d-66b8-4fa0-9d2f-16691c1a75a7.jpg.780x439.jpg
整租·荡湾新村 2室1厅 南,浦东-惠南-荡湾新村,浦东,1800,51,南,2-1-1,惠南-1170;,2019-06-07,高-5,0,"【房源亮点】 小区品质好，绿化好，入住率高。小区保安24小时巡逻，安全舒适。近沪南公路，交通便捷。

【交通出行】 近沪南公路、川南奉公路。距离地铁1km，近地铁16号线，去市区方便

【周边配套】 有京东、惠南镇图书馆，煲仔饭、麦香鱼黑面等美食较多。生活配备齐全。",https://image1.ljcdn.com/310000-inspection/af7c2521-1231-4ac9-8e45-4aa2704dbbd6.jpg.780x439.jpg
整租·金水和璟园 2室2厅 南,奉贤-南桥-金水和璟园,奉贤,1400,87,南,2-2-1,,2019-06-20,低-26,0,,https://image1.ljcdn.com/310000-inspection/24f0f102-a927-436d-9486-4ea04ccf2179.jpg.780x439.jpg
整租·上海师大新村 2室1厅 南,徐汇-康健-上海师大新村,徐汇,5500,63,南,2-1-1,虹漕路-873;桂林公园-921;,2019-08-27,高-6,0,"【房源亮点】 南北通透，双南卧室，超级安静，小区环境很好，绿化好，小区很漂亮，户型也很好 小区里猪的人素质高，大部分是老师和上师大学生，所以说小区邻居都很好
【户型介绍】 精装修两房，南北通透，客厅大，家具新，通风采光好！！！！！！！！！
【装修描述】 户型方正, 小区安静, 交通便利 ，小区环境优秀。。。。。。 超级精装修，家具一应俱全，很新很好，价格合适！租到就是赚到！！！！！！
【交通出行】 旁边就是地铁12号线，交通方便，出门就是公交站！！！！！！！！！！！！！！！！",https://image1.ljcdn.com/310000-inspection/464fc562-0e67-48f5-a332-885ff7239dd4.jpg.780x439.jpg
整租·虹二小区 2室1厅 南,徐汇-徐家汇-虹二小区,徐汇,5500,51,南,2-1-1,虹桥路-284;交通大学-831;徐家汇-1120;宋园路-1156;,2019-08-24,高-5,0,,https://image1.ljcdn.com/310000-inspection/50884afd-3bbb-4711-b206-232042d6d0b0.jpg.780x439.jpg
整租·凯德新视界(一期) 2室2厅 南,浦东-万祥镇-凯德新视界(一期),浦东,1700,86,南,2-2-1,,2019-07-09,低-12,0,,https://image1.ljcdn.com/310000-inspection/c0d18435-57d0-4d88-bef2-1d2f4645ace8.jpg.780x439.jpg
整租·汇福家园兴盛里 3室1厅 南/北,浦东-周浦-汇福家园兴盛里,浦东,3500,90,南-北,3-1-1,,2019-08-23,中-24,1,,https://image1.ljcdn.com/310000-inspection/46dd6ac2-70e7-4c91-a3f7-751085c13a1c.jpg.780x439.jpg
整租·又一村(静安) 1室1厅 南,静安-江宁路-又一村(静安),静安,5600,39,南,1-1-1,昌平路-387;静安寺-633;长寿路-1196;,2019-08-13,中-6,0,"【房源亮点】 便宜，楼层好，朝南，采光好！床可以配！独立封闭式阳台！看房方便！业主诚意出租，欢迎来电咨询！

【交通出行】 小区南北面有两条地铁，7号线昌平路站，2号线静安寺站，公交车：76路 138路等
【周边配套】 该房源地理位置十分方便，2号线静安寺站778米，7号线昌平站590米（数据来源百度地图），小区边多路公交围绕，交通极其便利 ，周bi配套设施齐，儿童医院，华山分院，静安区3大名校之一，小区百米内有菜场、超市，到南京西路商圈纵享奢华品质生活
【小区介绍】 本小区为多层楼梯房，分三期建造，一期1987年二期1989年三期1999年，小区自住率95％，业主占比60％，租客占比35％ 小区位置比较好，两条地铁，7号线昌平路站。2号线静安寺站。",https://image1.ljcdn.com/310000-inspection/65508abe-d301-428f-b784-e8b3c1cd21db.png.780x439.jpg
整租·沿港河畔家园 2室2厅 南,奉贤-奉贤金汇-沿港河畔家园,奉贤,1100,73,南,2-2-1,,2019-06-10,低-18,0,,https://image1.ljcdn.com/310000-inspection/731ebaaf-a631-49e4-8271-d0416780b0de.png.780x439.jpg
整租·曹杨花苑 1室1厅 南,普陀-真如-曹杨花苑,普陀,4000,50,南,1-1-1,上海西站-627;真如-805;,2019-08-26,低-6,0,,http://vrlab-image.ljcdn.com/release/auto3dhd/b6c1362f899d84a3a5aba781d6473886/screenshot/1562217890_2/pc0_cJAYCcmCc.jpg.q_70.jpg
整租·新青浦花苑(公寓) 2室2厅 南,青浦-夏阳-新青浦花苑(公寓),青浦,3200,85,南,2-2-1,青浦新城-152;,2019-08-24,高-6,0,,https://image1.ljcdn.com/310000-inspection/073ae738-96db-483c-9e2a-188db3867fcb.jpg.780x439.jpg
整租·惠益新苑 2室1厅 南,浦东-惠南-惠益新苑,浦东,1200,79,南,2-1-1,,2019-07-18,高-18,1,"【房源亮点】 小区位于听悦路上，环境优美，生活便利，小区门口就是浦东医院，菜市场、超市就在边上，小区门口有公交站，直达地铁站。
【装修描述】 房子是毛坯的，但价格比较实惠，适合那种预算相对较低，自己有家具家电的客户，经济实惠的房子。
【交通出行】 小区门口有公交站，可以直达惠南地铁站，小区位于听悦路上，交通比较便利。
【周边配套】 小区位于听悦路上，生活设施齐备，大型超市“欧尚”在小区一公里处，菜市场，医院，幼儿园，惠小，二中一应俱有。",http://vrlab-image.ljcdn.com/release/vradmin/1000000022251495/images/f5499ce8-124c-4a4e-971a-722bef471541.png.q_70.jpg
整租·东三小区 1室0厅 南,浦东-南码头-东三小区,浦东,3500,33,南,1-0-1,,2019-08-23,高-6,0,,https://image1.ljcdn.com/310000-inspection/9e7833ea-a74c-4bf5-a75f-63352bf9a55f.jpg.780x439.jpg
整租·云树雅居 1室1厅 南,浦东-泥城镇-云树雅居,浦东,1400,49,南,1-1-1,,2019-08-02,高-4,0,"【房源亮点】 本房为简装房，客厅卧室朝南，有阳台，采光好，环境安静，通风舒畅，
【户型介绍】 南北通透一居室，卧室朝南，有客厅和餐厅，独立厨房，独立卫生间
【交通出行】 出门100米可坐1123路，泥城1路，大泥专线，出门1.6公里可坐泥城四路到16号线书院站，交通便利。",https://image1.ljcdn.com/310000-inspection/838b0cbe-1d23-4cbc-8d90-15495f5ca510.jpg.780x439.jpg
